filename,file,lineno,function,ncalls,tottime_s,cumtime_s,tottime_%,cumtime_%_vs_total_tottime,group
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,1344,linear_coefs,164,5.08E-05,5.08E-05,8.25E-05,8.25E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,546,finalize,4,1.57E-05,4.91E-05,2.55E-05,7.97E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,882,__init__,2,1.05E-05,4.83E-05,1.70E-05,7.84E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,1796,__init__,8,1.36E-05,4.83E-05,2.21E-05,7.84E-05,other
~,~,0,<built-in method nt.close>,14,4.83E-05,4.83E-05,7.84E-05,7.84E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,856,__init__,2,1.99E-05,4.80E-05,3.23E-05,7.79E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\gc_manager.py,gc_manager.py,47,__init__,59,4.77E-05,4.77E-05,7.75E-05,7.75E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\lib\_arraysetops_impl.py,_arraysetops_impl.py,145,unique,1,1.44E-05,4.75E-05,2.34E-05,7.71E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,881,model,59,3.35E-05,4.60E-05,5.44E-05,7.47E-05,other
~,~,0,<built-in method builtins.issubclass>,261,4.59E-05,4.59E-05,7.45E-05,7.45E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\managers.py,managers.py,2264,<lambda>,8,3.30E-06,4.52E-05,5.36E-06,7.34E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numvalue.py,numvalue.py,415,is_constant,264,4.46E-05,4.46E-05,7.24E-05,7.24E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\timing.py,timing.py,829,start,3,6.60E-06,4.42E-05,1.07E-05,7.18E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\copy.py,copy.py,201,_deepcopy_list,59,3.96E-05,4.39E-05,6.43E-05,7.13E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,762,__init__,10,3.21E-05,4.38E-05,5.21E-05,7.11E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,1969,_add_monomial_monomial,44,2.11E-05,4.24E-05,3.43E-05,6.88E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\constraint.py,constraint.py,1032,construct,2,5.10E-06,4.21E-05,8.28E-06,6.84E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\blocks.py,blocks.py,227,_consolidate_key,4,1.28E-05,4.19E-05,2.08E-05,6.80E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,1752,_add_native_var,226,4.18E-05,4.18E-05,6.79E-05,6.79E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,1126,del_component,2,1.54E-05,4.15E-05,2.50E-05,6.74E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\var.py,var.py,804,_getitem_when_not_present,4,1.67E-05,4.09E-05,2.71E-05,6.64E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,1245,HandleKeyboardInterrupt,1,2.00E-06,4.00E-05,3.25E-06,6.49E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\inspect.py,inspect.py,2955,__init__,10,2.72E-05,3.90E-05,4.42E-05,6.33E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\constraint.py,constraint.py,387,expr,265,3.80E-05,3.80E-05,6.17E-05,6.17E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,1257,HandleUserInterrupt,1,8.20E-06,3.80E-05,1.33E-05,6.17E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,503,__init__,2,8.20E-06,3.74E-05,1.33E-05,6.07E-05,other
<frozen abc>,<frozen abc>,117,__instancecheck__,23,1.02E-05,3.66E-05,1.66E-05,5.94E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\base.py,base.py,1035,<listcomp>,265,3.57E-05,3.57E-05,5.80E-05,5.80E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\numeric.py,numeric.py,324,full,9,2.29E-05,3.57E-05,3.72E-05,5.80E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,375,_ctypewalker,17,2.38E-05,3.50E-05,3.86E-05,5.68E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\global_set.py,global_set.py,34,__deepcopy__,295,3.47E-05,3.47E-05,5.63E-05,5.63E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,1316,__init__,8,1.08E-05,3.47E-05,1.75E-05,5.63E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,2699,_mul_param_var,40,2.38E-05,3.45E-05,3.86E-05,5.60E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\log.py,log.py,338,__init__,2,1.00E-05,3.44E-05,1.62E-05,5.59E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\collections\component_map.py,component_map.py,96,__init__,3,6.40E-06,3.43E-05,1.04E-05,5.57E-05,other
~,~,0,<method 'add' of 'set' objects>,145,3.43E-05,3.43E-05,5.57E-05,5.57E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\config.py,config.py,2515,_add,42,3.07E-05,3.40E-05,4.98E-05,5.52E-05,other
~,~,0,<method 'keys' of 'dict' objects>,271,3.38E-05,3.38E-05,5.49E-05,5.49E-05,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\model.py,model.py,68,<genexpr>,42,1.31E-05,3.35E-05,2.13E-05,5.44E-05,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,1409,component_map,3,4.60E-06,3.27E-05,7.47E-06,5.31E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,1350,linear_vars,164,3.26E-05,3.26E-05,5.29E-05,5.29E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\base.py,base.py,950,update_config,267,3.26E-05,3.26E-05,5.29E-05,5.29E-05,other
~,~,0,<built-in method gc.enable>,59,3.23E-05,3.23E-05,5.24E-05,5.24E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\lib\_arraysetops_impl.py,_arraysetops_impl.py,348,_unique1d,1,2.10E-05,3.19E-05,3.41E-05,5.18E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,1479,info,32,1.56E-05,3.12E-05,2.53E-05,5.07E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\timing.py,timing.py,841,stop,3,1.08E-05,3.09E-05,1.75E-05,5.02E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,342,__call__,26,1.08E-05,3.07E-05,1.75E-05,4.98E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,243,__init__,6,3.06E-05,3.06E-05,4.97E-05,4.97E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\timing.py,timing.py,797,_get_timer,6,1.48E-05,3.05E-05,2.40E-05,4.95E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,1244,isfinite,254,3.05E-05,3.05E-05,4.95E-05,4.95E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,685,<genexpr>,102,2.39E-05,3.05E-05,3.88E-05,4.95E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,177,__exit__,4,9.60E-06,2.98E-05,1.56E-05,4.84E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,1720,getEffectiveLevel,67,2.98E-05,2.98E-05,4.84E-05,4.84E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\_dtype.py,_dtype.py,342,_name_get,4,1.26E-05,2.91E-05,2.05E-05,4.72E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\param.py,param.py,987,is_constant,144,2.85E-05,2.85E-05,4.63E-05,4.63E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\inspect.py,inspect.py,300,ismethod,24,1.66E-05,2.80E-05,2.70E-05,4.55E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\collections\component_map.py,component_map.py,140,update,3,9.00E-06,2.79E-05,1.46E-05,4.53E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,992,__init__,2,3.70E-06,2.73E-05,6.01E-06,4.43E-05,other
~,~,0,<method 'match' of 're.Pattern' objects>,88,2.68E-05,2.68E-05,4.35E-05,4.35E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,1192,is_alive,14,1.39E-05,2.68E-05,2.26E-05,4.35E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\construction.py,construction.py,638,_extract_index,1,1.23E-05,2.64E-05,2.00E-05,4.29E-05,other
~,~,0,<built-in method _abc._abc_instancecheck>,23,1.95E-05,2.64E-05,3.17E-05,4.29E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,144,__enter__,4,1.09E-05,2.61E-05,1.77E-05,4.24E-05,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\solve.py,solve.py,50,safe_set,4,6.40E-06,2.58E-05,1.04E-05,4.19E-05,other
~,~,0,<method 'pop' of 'dict' objects>,326,2.58E-05,2.58E-05,4.19E-05,4.19E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\param.py,param.py,422,mutable,62,2.54E-05,2.54E-05,4.12E-05,4.12E-05,other
~,~,0,<built-in method numpy.empty>,21,2.46E-05,2.46E-05,3.99E-05,3.99E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\objective.py,objective.py,122,__init__,4,1.68E-05,2.45E-05,2.73E-05,3.98E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,576,__init__,2,9.20E-06,2.44E-05,1.49E-05,3.96E-05,other
~,~,0,<built-in method nt.dup2>,8,2.41E-05,2.41E-05,3.91E-05,3.91E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\param.py,param.py,978,set_value,4,6.30E-06,2.39E-05,1.02E-05,3.88E-05,pyomo internals
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,425,values,10,1.53E-05,2.39E-05,2.48E-05,3.88E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\inspect.py,inspect.py,167,get_annotations,10,1.73E-05,2.37E-05,2.81E-05,3.85E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,313,__nonzero__,6,8.60E-06,2.37E-05,1.40E-05,3.85E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\timing.py,timing.py,127,__init__,32,1.83E-05,2.37E-05,2.97E-05,3.85E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\dtypes\generic.py,generic.py,42,_instancecheck,36,9.90E-06,2.36E-05,1.61E-05,3.83E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\dtypes\cast.py,cast.py,1164,maybe_infer_to_datetimelike,2,1.58E-05,2.35E-05,2.57E-05,3.82E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,996,active,271,2.31E-05,2.31E-05,3.75E-05,3.75E-05,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\methods.py,methods.py,328,<dictcomp>,1,1.06E-05,2.23E-05,1.72E-05,3.62E-05,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\collections\component_set.py,component_set.py,67,__init__,2,3.10E-06,2.22E-05,5.03E-06,3.60E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,245,local_name,2,3.50E-06,2.22E-05,5.68E-06,3.60E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,41,<listcomp>,1,1.80E-05,2.21E-05,2.92E-05,3.59E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\initializer.py,initializer.py,633,__init__,2,3.90E-06,2.15E-05,6.33E-06,3.49E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\construction.py,construction.py,481,<listcomp>,1,3.60E-06,2.12E-05,5.85E-06,3.44E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\staleflag.py,staleflag.py,31,_get_flag_delayed,133,2.04E-05,2.11E-05,3.31E-05,3.43E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,319,__init__,18,9.00E-06,2.01E-05,1.46E-05,3.26E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\_asarray.py,_asarray.py,26,require,4,9.60E-06,2.00E-05,1.56E-05,3.25E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,1494,__iadd__,3,2.90E-06,1.99E-05,4.71E-06,3.23E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\fromnumeric.py,fromnumeric.py,51,_wrapfunc,2,4.20E-06,1.94E-05,6.82E-06,3.15E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\managers.py,managers.py,1764,is_consolidated,1,2.20E-06,1.93E-05,3.57E-06,3.13E-05,other
~,~,0,<built-in method gc.isenabled>,59,1.91E-05,1.91E-05,3.10E-05,3.10E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\collections\component_set.py,component_set.py,78,update,2,4.60E-06,1.91E-05,7.47E-06,3.10E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\log.py,log.py,425,redirect_streams,2,1.46E-05,1.91E-05,2.37E-05,3.10E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\config.py,config.py,1638,_cast,44,1.34E-05,1.89E-05,2.18E-05,3.07E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,795,__init__,2,1.89E-05,1.89E-05,3.07E-05,3.07E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,230,getname,2,1.22E-05,1.87E-05,1.98E-05,3.04E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,1374,__init__,18,1.86E-05,1.86E-05,3.02E-05,3.02E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\fromnumeric.py,fromnumeric.py,3328,prod,1,4.40E-06,1.85E-05,7.14E-06,3.00E-05,other
<frozen _collections_abc>,<frozen _collections_abc>,941,update,3,6.00E-06,1.84E-05,9.74E-06,2.99E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\objective.py,objective.py,513,set_value,4,5.30E-06,1.82E-05,8.61E-06,2.96E-05,pyomo internals
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,66,__getattr__,16,7.10E-06,1.79E-05,1.15E-05,2.91E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\ipykernel\iostream.py,iostream.py,364,fileno,6,1.52E-05,1.77E-05,2.47E-05,2.87E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,1671,block_data_objects,4,1.20E-05,1.77E-05,1.95E-05,2.87E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\param.py,param.py,164,set_value,4,4.80E-06,1.76E-05,7.79E-06,2.86E-05,pyomo internals
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\common.py,common.py,301,maybe_iterable_to_list,6,5.70E-06,1.76E-05,9.26E-06,2.86E-05,other
~,~,0,<method '__exit__' of '_thread.RLock' objects>,69,1.76E-05,1.76E-05,2.86E-05,2.86E-05,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\methods.py,methods.py,270,<dictcomp>,1,7.00E-06,1.75E-05,1.14E-05,2.84E-05,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\_config\config.py,config.py,145,_get_option,1,4.00E-06,1.72E-05,6.49E-06,2.79E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\managers.py,managers.py,1772,_consolidate_check,1,3.60E-06,1.71E-05,5.85E-06,2.78E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,1434,subscribe,3,1.26E-05,1.70E-05,2.05E-05,2.76E-05,other
~,~,0,<built-in method nt.dup>,6,1.61E-05,1.61E-05,2.61E-05,2.61E-05,other
~,~,0,<built-in method _thread.allocate_lock>,12,1.57E-05,1.57E-05,2.55E-05,2.55E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,486,__call__,6,6.70E-06,1.56E-05,1.09E-05,2.53E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,1734,isEnabledFor,32,1.30E-05,1.56E-05,2.11E-05,2.53E-05,other
~,~,0,<built-in method highspy._core.setOptionValue>,2,1.54E-05,1.54E-05,2.50E-05,2.50E-05,other
~,~,0,<method 'argsort' of 'numpy.ndarray' objects>,2,1.53E-05,1.53E-05,2.48E-05,2.48E-05,other
~,~,0,<built-in method highspy._core.getInfo>,1,1.51E-05,1.51E-05,2.45E-05,2.45E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,1205,enableCallbacks,1,6.50E-06,1.49E-05,1.06E-05,2.42E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\_dtype.py,_dtype.py,326,_name_includes_bit_suffix,4,4.70E-06,1.48E-05,7.63E-06,2.40E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,773,ctype,20,1.05E-05,1.45E-05,1.70E-05,2.35E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\config.py,config.py,1442,_data,42,1.44E-05,1.44E-05,2.34E-05,2.34E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,1453,current_thread,10,1.09E-05,1.44E-05,1.77E-05,2.34E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\objective.py,objective.py,519,set_sense,4,5.30E-06,1.42E-05,8.61E-06,2.31E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\fromnumeric.py,fromnumeric.py,69,_wrapreduction,1,6.70E-06,1.41E-05,1.09E-05,2.29E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,276,is_indexed,68,1.41E-05,1.41E-05,2.29E-05,2.29E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\timing.py,timing.py,510,__init__,3,6.70E-06,1.39E-05,1.09E-05,2.26E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\managers.py,managers.py,2246,_stack_arrays,4,1.08E-05,1.39E-05,1.75E-05,2.26E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\collections\component_map.py,component_map.py,129,<genexpr>,133,1.39E-05,1.39E-05,2.26E-05,2.26E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,435,validate,2,5.30E-06,1.37E-05,8.61E-06,2.22E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\dtypes\generic.py,generic.py,37,_check,36,1.09E-05,1.37E-05,1.77E-05,2.22E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,164,unique,6,8.60E-06,1.37E-05,1.40E-05,2.22E-05,other
~,~,0,<built-in method highspy._core.changeColsCost>,1,1.33E-05,1.33E-05,2.16E-05,2.16E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\enums.py,enums.py,66,_missing_,2,3.80E-06,1.33E-05,6.17E-06,2.16E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\fromnumeric.py,fromnumeric.py,2879,cumsum,1,3.40E-06,1.33E-05,5.52E-06,2.16E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\managers.py,managers.py,1778,<listcomp>,1,8.20E-06,1.32E-05,1.33E-05,2.14E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,228,_acquireLock,13,9.60E-06,1.29E-05,1.56E-05,2.09E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\objective.py,objective.py,135,set_value,4,5.90E-06,1.29E-05,9.58E-06,2.09E-05,pyomo internals
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\collections\bunch.py,bunch.py,36,__init__,4,7.40E-06,1.27E-05,1.20E-05,2.06E-05,other
~,~,0,<method 'splitlines' of 'str' objects>,22,1.26E-05,1.26E-05,2.05E-05,2.05E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\solvers\highs.py,highs.py,80,__init__,1,5.30E-06,1.24E-05,8.61E-06,2.01E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,760,__del__,2,3.10E-06,1.22E-05,5.03E-06,1.98E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\timing.py,timing.py,520,stop,3,4.60E-06,1.21E-05,7.47E-06,1.96E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\timing.py,timing.py,516,start,3,3.80E-06,1.20E-05,6.17E-06,1.95E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\inspect.py,inspect.py,3002,<genexpr>,28,9.50E-06,1.18E-05,1.54E-05,1.92E-05,other
~,~,0,<method 'group' of 're.Match' objects>,88,1.18E-05,1.18E-05,1.92E-05,1.92E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,4498,get_interval,132,1.16E-05,1.16E-05,1.88E-05,1.88E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\construction.py,construction.py,693,_sanitize_ndim,7,6.50E-06,1.15E-05,1.06E-05,1.87E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\indexes\base.py,base.py,650,_simple_new,1,1.00E-05,1.13E-05,1.62E-05,1.83E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,1657,removeHandler,2,5.50E-06,1.11E-05,8.93E-06,1.80E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\timing.py,timing.py,418,stop,6,9.50E-06,1.11E-05,1.54E-05,1.80E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,844,nargs,132,1.11E-05,1.11E-05,1.80E-05,1.80E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\fromnumeric.py,fromnumeric.py,1129,argsort,1,1.60E-06,1.11E-05,2.60E-06,1.80E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\inspect.py,inspect.py,378,isfunction,34,8.50E-06,1.11E-05,1.38E-05,1.80E-05,other
~,~,0,<built-in method numpy.arange>,1,1.08E-05,1.08E-05,1.75E-05,1.75E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,283,_acquire_restore,6,6.70E-06,1.05E-05,1.09E-05,1.70E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\shape_base.py,shape_base.py,220,vstack,1,7.30E-06,1.05E-05,1.19E-05,1.70E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\PyomoModel.py,PyomoModel.py,75,__init__,2,4.50E-06,1.04E-05,7.31E-06,1.69E-05,pyomo internals
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\constraint.py,constraint.py,842,body,2,3.60E-06,1.02E-05,5.85E-06,1.66E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,1051,_stop,2,8.90E-06,1.01E-05,1.45E-05,1.64E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\numerictypes.py,numerictypes.py,475,issubdtype,3,4.00E-06,1.01E-05,6.49E-06,1.64E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\solvers\highs.py,highs.py,102,__init__,20,1.01E-05,1.01E-05,1.64E-05,1.64E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,863,_addHandlerRef,2,4.80E-06,1.01E-05,7.79E-06,1.64E-05,other
~,~,0,<built-in method gc.disable>,59,1.00E-05,1.00E-05,1.62E-05,1.62E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\expression.py,expression.py,134,expr,3,4.70E-06,9.80E-06,7.63E-06,1.59E-05,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\model.py,model.py,37,<dictcomp>,2,9.70E-06,9.70E-06,1.57E-05,1.57E-05,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,562,decodeIncomingBuffer,4,7.70E-06,9.70E-06,1.25E-05,1.57E-05,other
~,~,0,<built-in method numpy.asarray>,13,9.70E-06,9.70E-06,1.57E-05,1.57E-05,other
