iteration,score,best,time,k_remove,destroy_mode
932,55.343494174008896,55.343494174008896,296.7345934000332,2,area
933,54.01728370455484,55.343494174008896,296.97132569993846,2,area
934,55.343494174008896,55.343494174008896,297.2501089000143,2,area
935,55.343494174008896,55.343494174008896,297.5311994999647,1,area
936,55.343494174008896,55.343494174008896,297.8030550999101,2,area
937,55.343494174008896,55.343494174008896,298.05844459985383,2,area
938,54.01728370455484,55.343494174008896,298.3357995999977,2,area
939,55.343494174008896,55.343494174008896,298.65325269987807,1,area
940,55.343494174008896,55.343494174008896,298.9765691999346,1,area
941,55.343494174008896,55.343494174008896,299.3094013999216,2,area
942,55.343494174008896,55.343494174008896,299.5656731999479,1,area
943,55.343494174008896,55.343494174008896,299.8436415998731,2,area
944,55.343494174008896,55.343494174008896,300.2305041998625,1,area
